ingredient_count,total_weight_grams,has_milk,has_sugar,has_rice,has_dal,has_paneer,has_ghee,has_butter,has_cream,has_oil,has_onion,has_tomato,has_potato,has_chicken,has_vegetables,dairy_grams,grain_grams,protein_source_grams,fat_source_grams,vegetable_grams,spice_grams,rich_ingredient_count,recipe_code,calories,protein,carbs,fats,sodium
6,229.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,125.0,15.0,0,ASC262,89.90807342529297,1.3974575996398926,11.18877124786377,4.396949291229248,125.01068115234375
8,246.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15.0,0.0,0.0,0.0,30.0,0.0,1,ASC263,141.75323486328125,1.4740771055221558,11.019432067871094,10.051034927368164,13.418539047241211
7,152.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10.0,0.0,0.0,0.0,105.0,0.0,1,ASC264,76.7125244140625,1.2383606433868408,5.590819835662842,5.3203277587890625,29.87016487121582
14,312.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15.0,5.0,0.0,0.0,0.0,0.0,1,ASC265,78.13645935058594,0.9142269492149353,15.960444450378418,1.2166118621826172,7.106660842895508
7,158.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,16.0,120.0,0.0,3.75,0,ASC266,774.8582153320312,1.8649659156799316,1.6493878364562988,84.52489471435547,272.8899230957031
9,280.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,22.5,25.0,60.0,0.0,3.75,0,ASC267,242.89141845703125,1.4058868885040283,4.711345195770264,24.350173950195312,165.94168090820312
6,35.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,10.0,1.25,0,ASC268,407.8734130859375,1.3655555248260498,4.494444370269775,42.86518478393555,946.0992431640625
7,179.17000000000002,1,0,0,0,0,0,0,0,0,1,1,0,0,0,100.0,0.0,0.0,0.0,75.0,1.875,0,ASC269,59.00474166870117,3.735541582107544,7.080774307250977,1.8423898220062256,165.2069854736328
6,124.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,1.875,0,ASC270,150.38760375976562,8.590476036071777,9.30008316040039,8.979681015014648,235.8329315185547
6,154.17000000000002,1,0,0,0,0,0,0,0,1,0,0,0,0,1,100.0,0.0,0.0,50.0,50.0,51.875,0,ASC271,60.894527435302734,4.623001575469971,6.12721061706543,2.1873152256011963,189.2017059326172
6,154.17000000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,1.875,0,ASC272,56.30751037597656,3.9778194427490234,5.760406017303467,2.066138744354248,188.36984252929688
6,154.17000000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,1.875,0,ASC273,59.12535095214844,4.036769866943359,6.349913120269775,2.0759637355804443,189.9647979736328
7,179.17000000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,0.0,0.0,0.0,75.0,1.875,0,ASC274,56.82553482055664,4.004861354827881,5.834925651550293,1.9850701093673706,180.7912139892578
6,105.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,1.875,0,ASC275,77.58534240722656,5.6378493309021,7.645182132720947,2.9639573097229004,274.378173828125
6,159.17000000000002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,100.0,0.0,0.0,0.0,55.0,1.875,0,ASC276,75.379638671875,4.220800876617432,10.23905086517334,2.039623260498047,183.36700439453125
8,661.875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,150.0,25.0,0.0,480.0,0.0,4.375,0,ASC277,687.7191162109375,2.1937742233276367,3.962462902069092,73.82686614990234,99.18282318115234
4,195.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0,ASC278,99.2430191040039,3.2395832538604736,17.931249618530273,1.7791666984558105,42.984375
8,691.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,150.0,0.0,50.0,480.0,0.0,4.75,0,ASC279,667.726318359375,2.960587739944458,5.486240863800049,70.4029312133789,78.9994888305664
8,702.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,150.0,0.0,50.0,480.0,0.0,3.75,0,ASC280,667.341552734375,2.9820384979248047,5.677238941192627,70.276611328125,77.89739990234375
6,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.75,0,ASC281,141.5258026123047,1.0124576091766357,33.551185607910156,0.1537853181362152,244.37570190429688
7,406.36,1,1,1,1,0,0,0,0,1,0,0,0,0,0,250.0,10.0,1.11,10.0,0.0,0.0,0,ASC282,75.02603149414062,2.2972254753112793,10.049087524414062,2.972336530685425,16.236207962036133
7,283.86,1,1,0,1,0,1,1,0,0,0,0,0,0,0,252.5,0.0,1.11,2.5,0.0,0.0,2,ASC283,107.84941864013672,3.309985399246216,12.878679275512695,5.004436492919922,23.400470733642578
6,237.43,1,1,0,1,0,1,1,0,0,0,0,0,0,0,202.5,10.0,1.11,2.5,0.0,0.0,2,ASC285,120.0692367553711,3.3546767234802246,15.874359130859375,4.997086048126221,22.52063751220703
5,234.93,1,1,0,1,0,0,0,0,0,0,0,0,0,0,200.0,10.0,1.11,0.0,0.0,0.0,0,ASC286,113.2107925415039,3.4267563819885254,15.882381439208984,4.204195022583008,22.6588191986084
6,293.68,1,1,0,1,1,0,0,0,0,0,0,0,0,0,275.0,0.0,26.11,0.0,0.0,0.0,1,ASC287,105.30525207519531,4.527268886566162,10.0291166305542,5.372189044952393,23.812915802001953
5,257.43,1,1,0,1,0,0,0,0,0,0,0,0,0,0,200.0,0.0,1.11,0.0,40.0,0.0,0,ASC288,83.50871276855469,2.8700525760650635,9.72950267791748,3.797400951385498,22.66781234741211
5,257.43,1,1,0,1,0,0,0,0,0,0,0,0,0,1,200.0,0.0,1.11,0.0,40.0,0.0,0,ASC289,85.349853515625,2.8055949211120605,10.091094970703125,3.8524258136749268,28.539762496948242
5,307.43,1,1,0,1,0,0,0,0,0,0,0,0,0,0,250.0,0.0,1.11,0.0,40.0,0.0,0,ASC290,81.95392608642578,3.037898540496826,8.782567977905273,3.9515576362609863,25.194534301757812
6,409.93,1,1,0,1,0,0,0,0,0,0,0,0,0,0,250.0,0.0,16.11,0.0,0.0,0.0,0,ASC291,77.15716552734375,2.952488660812378,9.894006729125977,2.973688840866089,16.33641242980957
5,295.97,1,1,1,1,0,0,0,0,1,0,0,0,0,0,250.0,20.0,2.22,20.0,0.0,0.0,0,ASC292,116.11735534667969,3.4872515201568604,16.108293533325195,4.344455242156982,22.47098731994629
7,160.37,0,1,0,1,0,1,1,0,0,0,0,0,0,0,20.0,25.0,2.8,20.0,0.0,0.0,2,ASC293,225.64776611328125,2.1644556522369385,24.666362762451172,13.381912231445312,1.2793622016906738
6,99.05,0,1,0,1,0,1,1,0,0,0,0,0,0,0,20.0,25.0,2.8,20.0,0.0,0.0,2,ASC294,382.3438415527344,3.48014235496521,44.43684768676758,21.725046157836914,2.184180974960327
9,336.37,1,1,0,1,0,1,1,0,0,0,0,0,0,1,50.0,0.0,2.22,20.0,200.0,0.0,2,ASC295,172.64108276367188,3.1124789714813232,18.53288459777832,9.732268333435059,39.95637130737305
5,98.75,0,1,0,0,0,1,1,0,0,0,0,0,0,0,7.5,0.0,50.0,7.5,0.0,0.0,2,ASC296,299.7441101074219,7.854403972625732,39.58943176269531,13.413471221923828,83.0440902709961
6,159.79,0,1,0,1,0,1,1,0,0,0,0,1,0,0,5.0,0.0,2.22,5.0,125.0,0.0,2,ASC297,151.66384887695312,1.526275634765625,29.176040649414062,3.4848556518554688,4.228940486907959
7,157.29,0,1,0,1,0,1,1,0,0,0,0,0,0,0,7.5,0.0,2.22,7.5,0.0,0.0,2,ASC298,190.2737579345703,1.326190710067749,27.604692459106445,8.809317588806152,8.090763092041016
10,194.53,0,1,0,1,0,1,1,0,0,0,0,0,0,0,30.0,10.0,40.66,30.0,0.0,0.0,2,ASC299,349.80303955078125,8.35069751739502,40.225799560546875,17.679285049438477,11.188881874084473
6,240.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,150.0,0.0,50.0,0.0,0.0,0.0,0,ASC300,121.57780456542969,4.970086097717285,15.015517234802246,4.86879301071167,43.568965911865234
4,217.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,150.0,0.0,50.0,0.0,0.0,0.0,0,ASC301,106.52605438232422,5.413426876068115,9.453520774841309,5.303098201751709,47.12675857543945
5,256.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,180.0,0.0,50.0,0.0,0.0,1.25,0,ASC302,109.18196105957031,5.013466835021973,11.189579010009766,5.065971851348877,122.17153930664062
7,372.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,265.0,0.0,50.0,0.0,0.0,0.0,1,ASC304,177.7037811279297,4.468894958496094,15.408894538879395,11.245984077453613,36.78813934326172
6,457.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,250.0,0.0,50.0,0.0,0.0,0.0,1,ASC305,125.68596649169922,3.402543783187866,11.135087966918945,7.618004322052002,29.13157844543457
9,325.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,250.0,5.0,0.0,0.0,0.0,0.0,1,ASC307,171.460693359375,4.373229503631592,16.051361083984375,10.380544662475586,38.78287887573242
10,542.9,1,1,0,1,0,0,1,1,0,0,0,0,0,0,415.0,0.0,51.65,15.0,0.0,15.0,2,ASC308,173.52276611328125,4.313412189483643,14.805932998657227,11.152161598205566,33.466060638427734
10,246.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,100.0,0.0,50.0,0.0,0.0,0.0,1,ASC309,168.50547790527344,6.947383880615234,13.43206787109375,10.019113540649414,50.727848052978516
10,253.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,100.0,0.0,50.0,0.0,0.0,0.0,1,ASC310,168.2843017578125,6.798155784606934,14.199590682983398,9.725512504577637,49.22325897216797
9,225.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,115.0,0.0,50.0,0.0,0.0,0.0,1,ASC311,187.85391235351562,7.714758396148682,14.78069019317627,11.19429874420166,56.73057556152344
10,226.75,1,1,0,0,0,0,0,1,0,0,0,0,0,0,115.0,0.0,50.0,0.0,0.0,0.0,1,ASC312,189.31919860839844,7.879227161407471,14.740909576416016,11.362863540649414,56.06545639038086
10,226.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,100.0,0.0,50.0,0.0,0.0,0.0,1,ASC313,196.142578125,8.064504623413086,15.51683235168457,11.72044563293457,59.17079162597656
6,365.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,50.0,0.0,50.0,0.0,0.0,0.0,1,ASC314,106.92486572265625,4.208219051361084,12.765068054199219,4.273972511291504,28.785615921020508
12,225.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,75.0,0.0,50.0,5.0,0.0,5.0,2,ASC315,188.2603302001953,7.959429740905762,10.837054252624512,12.185083389282227,51.70546340942383
8,282.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,1,ASC316,124.9756851196289,3.207240104675293,9.140071868896484,8.466129302978516,19.624515533447266
7,180.625,0,1,0,0,0,0,0,1,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,0.0,1,ASC317,101.18311309814453,1.4360448122024536,11.956521987915039,5.428611755371094,10.170266151428223
12,507.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,100.0,25.0,50.0,0.0,0.0,0.0,1,ASC318,188.2864532470703,3.95491099357605,34.08068084716797,4.780652046203613,56.446048736572266
10,590.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,210.0,25.0,50.0,0.0,0.0,0.0,1,ASC319,116.9670639038086,2.9333789348602295,18.23686981201172,3.934662103652954,26.94525146484375
5,322.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,250.0,0.0,50.0,0.0,0.0,0.0,0,ASC320,95.21478271484375,4.674559593200684,8.07217025756836,4.968112945556641,39.598114013671875
6,275.12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,250.0,5.0,2.22,0.0,0.0,0.0,0,ASC321,98.42650604248047,3.208611488342285,11.302668571472168,4.696408271789551,23.965652465820312
12,219.42000000000002,0,1,0,0,0,0,1,0,0,0,0,0,0,0,31.25,45.0,0.67,31.25,0.0,31.25,1,ASC322,278.03314208984375,2.343419075012207,41.52545166015625,12.03508472442627,79.10389709472656
7,454.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,300.0,20.0,84.0,20.0,0.0,0.0,0,ASC323,112.9268798828125,4.836517810821533,14.604464530944824,4.050312519073486,44.15892791748047
7,245.6,1,1,0,0,1,0,1,0,0,0,0,0,0,0,160.0,0.0,150.0,30.0,0.0,30.0,2,ASC324,285.0148010253906,11.291074752807617,19.273853302001953,18.37196159362793,37.829532623291016
15,341.875,1,1,0,0,0,0,1,0,0,0,0,0,0,0,105.0,62.5,25.0,30.0,0.0,31.25,1,ASC325,211.96348571777344,3.547400951385498,29.589513778686523,9.477615356445312,171.35647583007812
9,376.25,1,1,0,1,0,0,1,0,0,0,0,0,0,0,210.0,60.0,60.0,10.0,0.0,10.0,1,ASC326,167.94126892089844,5.587009429931641,19.62779426574707,7.876481533050537,96.29838562011719
9,331.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,157.5,30.0,84.0,7.5,0.0,7.5,1,ASC327,132.91976928710938,5.507628440856934,16.34950065612793,5.379554748535156,85.59017944335938
13,273.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,42.5,45.0,25.0,35.0,0.0,35.0,1,ASC328,257.7335205078125,3.147427558898926,35.731712341308594,11.913189888000488,74.51805114746094
10,227.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20.0,40.0,0.0,20.0,0.0,20.0,1,ASC329,322.4159851074219,3.927433729171753,46.86371612548828,13.313716888427734,3.8699114322662354
7,286.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0,ASC330,92.87266540527344,1.2698413133621216,18.35978889465332,1.8204585313796997,16.66313934326172
7,519.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.0,0.0,0.0,0.0,0,ASC331,101.51119995117188,0.8575337529182434,24.58092498779297,0.31221580505371094,12.796724319458008
6,244.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,72.0,12.0,100.0,12.0,0.0,12.0,1,ASC332,179.96522521972656,6.869344234466553,18.76819610595703,8.947623252868652,58.79581832885742
7,284.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,102.0,12.0,100.0,12.0,0.0,12.0,1,ASC333,226.09100341796875,6.700422286987305,26.211408615112305,11.104647636413574,54.1052131652832
7,256.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,102.0,12.0,100.0,12.0,0.0,12.0,1,ASC334,192.93272399902344,6.874431133270264,21.771137237548828,9.073646545410156,59.587764739990234
5,177.22,1,1,0,1,0,1,1,0,0,0,0,0,0,0,40.0,0.0,2.22,30.0,0.0,0.0,2,ASC335,408.3239440917969,9.816153526306152,30.884220123291016,27.963768005371094,31.65497589111328
6,232.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,30.0,0.0,0.0,30.0,0.0,0.0,2,ASC336,467.6354675292969,8.811453819274902,32.151981353759766,34.62643051147461,27.62554931640625
8,295.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,35.0,0.0,0.0,35.0,0.0,0.0,2,ASC337,275.95562744140625,5.858232498168945,24.509532928466797,17.67972183227539,18.152511596679688
4,135.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2.5,0.0,0.0,2.5,0.0,0.0,2,ASC338,339.3292236328125,12.997692108154297,33.153846740722656,17.863847732543945,39.32307434082031
5,176.25,0,1,0,0,0,1,1,0,0,0,0,0,0,0,30.0,0.0,0.0,30.0,0.0,0.0,2,ASC339,421.7447814941406,5.475000381469727,37.92441940307617,28.460464477539062,4.226744174957275
6,154.375,0,1,0,0,0,1,1,0,0,0,0,0,0,0,25.0,50.0,0.0,25.0,0.0,0.0,2,ASC340,421.7930603027344,11.193964004516602,46.58642578125,22.405546188354492,13.018808364868164
9,177.2575,1,1,0,0,0,1,1,0,0,0,0,0,0,0,30.0,50.0,0.0,20.0,0.0,0.0,2,ASC341,428.7066345214844,6.7135138511657715,52.85617446899414,21.85932159423828,14.401710510253906
6,146.25,1,1,0,0,0,1,1,0,0,0,0,0,0,0,30.0,50.0,0.0,20.0,0.0,0.0,2,ASC342,464.42974853515625,5.675257682800293,50.90433120727539,27.030241012573242,9.060172080993652
6,142.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,30.0,60.0,0.0,30.0,0.0,1.25,2,ASC343,476.90948486328125,8.933900833129883,62.60844039916992,22.760391235351562,5.48269510269165
3,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,ASC344,396.957275390625,10.704545974731445,43.5,19.64090919494629,18.549999237060547
5,183.125,0,1,0,0,1,0,0,1,0,0,0,0,0,0,100.625,0.0,100.0,0.0,0.0,0.0,2,ASC345,252.69265747070312,10.463245391845703,36.0110969543457,8.199722290039062,11.395284652709961
5,577.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,530.0,0.0,0.0,30.0,0.0,0.0,2,ASC346,127.4081802368164,3.0126194953918457,9.12880802154541,8.927241325378418,24.973020553588867
8,638.8,0,1,0,0,0,1,1,0,1,0,0,0,0,0,12.0,60.0,0.0,492.0,0.0,0.0,2,ASC347,768.9789428710938,1.8633781671524048,13.004887580871582,78.9301986694336,3.2779932022094727
8,940.3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,25.0,0.0,480.0,0.0,0.0,0,ASC348,586.0634765625,2.030522108078003,26.092151641845703,53.233436584472656,15.090716361999512
9,900.3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,200.0,75.0,1.8,480.0,0.0,0.0,0,ASC349,566.6776733398438,1.7057117223739624,17.56153106689453,54.6356315612793,6.35083532333374
8,408.62,1,1,0,1,0,0,0,0,1,0,0,0,0,0,170.0,60.0,2.22,1.0,0.0,0.0,0,ASC350,189.81004333496094,2.763382911682129,41.45988082885742,2.5377650260925293,71.04485321044922
11,678.75,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,50.0,0.0,482.5,80.0,4.375,0,ASC351,677.1902465820312,1.9038251638412476,6.043454170227051,71.83795166015625,63.384803771972656
11,678.75,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,50.0,0.0,482.5,80.0,4.375,0,ASC352,674.6106567382812,1.8990808725357056,5.411282539367676,71.83914184570312,63.54966735839844
11,678.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,50.0,0.0,482.5,80.0,4.375,0,ASC353,671.6342163085938,1.9761749505996704,4.518176555633545,71.86286163330078,66.5409164428711
14,678.75,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,50.0,0.0,482.5,80.0,4.375,0,ASC354,673.8098754882812,1.938517451286316,5.12336540222168,71.85663604736328,65.3548583984375
11,638.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,50.0,0.0,482.5,40.0,4.375,0,ASC355,712.6192016601562,1.9645863771438599,4.676296234130859,76.37808990478516,69.54491424560547
11,638.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,50.0,0.0,482.5,0.0,4.375,0,ASC356,713.2520141601562,2.0616707801818848,4.683861255645752,76.39006805419922,69.82608032226562
11,648.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,50.0,50.0,482.5,0.0,4.375,0,ASC357,710.5067138671875,2.8315439224243164,4.476509094238281,75.86315155029297,75.36734008789062
11,658.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,110.0,0.0,482.5,0.0,4.375,0,ASC358,710.9881591796875,2.571321725845337,8.872590065002441,74.19755554199219,101.48854064941406
15,654.375,0,0,0,0,1,0,0,0,1,0,0,0,0,0,50.0,50.0,50.0,482.5,0.0,8.125,1,ASC359,718.1218872070312,3.270359516143799,5.5248703956604,76.05168151855469,131.69656372070312
21,740.9549999999999,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0.0,40.0,1.25,485.0,135.0,5.375,0,ASC360,632.8350219726562,1.0886664390563965,4.534309387207031,67.79877471923828,132.53353881835938
16,852.63,0,0,0,0,0,1,1,0,1,0,0,1,0,1,10.0,60.0,0.0,502.0,225.0,7.25,2,ASC361,577.3856811523438,1.7117836475372314,9.205666542053223,59.1909294128418,77.10008239746094
12,814.95,0,0,0,0,0,1,1,0,1,1,0,0,0,0,10.0,60.0,0.0,502.0,50.0,5.0,2,ASC362,620.9884643554688,4.42531156539917,6.137866973876953,64.26115417480469,88.64081573486328
12,814.95,0,0,0,0,1,0,0,0,1,0,0,0,0,1,100.0,60.0,100.0,502.0,100.0,5.0,1,ASC363,623.8062744140625,4.0177483558654785,8.548890113830566,63.64622116088867,78.18234252929688
6,615.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,100.0,0.0,510.0,0.0,5.75,0,ASC364,805.1233520507812,1.74962317943573,12.323095321655273,83.09709930419922,64.70460510253906
13,715.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,100.0,30.0,512.5,0.0,5.0,0,ASC365,712.728759765625,2.5087974071502686,12.81132984161377,72.27396392822266,90.55682373046875
14,695.25,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,45.0,12.5,480.0,145.0,3.75,0,ASC366,665.4544067382812,1.2467005252838135,4.684823989868164,71.32704162597656,85.38026428222656
12,681.42,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,60.0,12.5,480.0,100.0,4.75,0,ASC367,701.711181640625,1.755823016166687,7.394248008728027,73.88726806640625,76.65470886230469
12,696.4200000000001,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,45.0,12.5,480.0,100.0,4.75,0,ASC368,698.7667236328125,2.627135992050171,5.675396919250488,74.00220489501953,84.2381591796875
15,728.9200000000001,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,30.0,12.5,485.0,95.0,12.25,0,ASC369,654.64013671875,2.768209457397461,3.1296799182891846,70.10616302490234,75.32618713378906
10,706.25,0,0,0,0,1,0,0,0,1,0,0,1,0,0,50.0,45.0,75.0,480.0,100.0,3.75,1,ASC370,672.9443359375,2.4702839851379395,5.228550434112549,71.40327453613281,85.70502471923828
11,675.4200000000001,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0,30.0,32.5,480.0,125.0,3.75,0,ASC371,688.0281372070312,1.440955400466919,4.932109355926514,73.59933471679688,79.12749481201172
8,583.125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.0,62.5,12.5,480.0,0.0,1.875,0,ASC372,785.366943359375,1.9840171337127686,5.485180854797363,84.1091079711914,121.05133056640625
17,1028.75,0,0,0,0,0,0,0,1,1,1,1,1,0,1,25.0,225.0,12.5,480.0,245.0,3.125,1,ASC375,519.9310913085938,3.2628092765808105,13.688063621520996,50.631317138671875,168.97210693359375
15,517.91,0,1,0,0,0,0,0,0,1,1,1,0,0,0,40.0,0.0,0.0,30.0,155.0,3.75,0,ASC376,249.49737548828125,5.79115629196167,30.62497901916504,12.434843063354492,397.7280578613281
11,661.2049999999999,0,0,0,0,1,0,0,0,1,0,0,1,0,0,30.0,30.0,30.0,480.0,100.0,6.0,1,ASC377,690.7252197265625,1.5730364322662354,5.323051452636719,73.72038269042969,83.66737365722656
8,540.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.0,0.0,40.0,480.0,10.0,2.5,0,ASC378,826.0245971679688,1.6862210035324097,4.062221527099609,89.15479278564453,74.53056335449219
10,613.92,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,480.0,75.0,4.75,0,ASC379,749.8857421875,1.0144987106323242,7.1394147872924805,79.82255554199219,71.2880630493164
12,672.9200000000001,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,40.0,62.5,480.0,85.0,3.125,0,ASC380,681.66552734375,2.1630215644836426,4.642024040222168,72.77320861816406,93.32636260986328
14,442.66999999999996,0,0,0,0,1,0,0,0,1,1,1,0,0,0,100.0,0.0,100.0,5.0,200.0,4.75,1,ASC381,93.84956359863281,5.11279821395874,7.980454921722412,4.492904186248779,103.38905334472656
4,197.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.5,0.0,0.0,2.5,0.0,0.0,2,ASC382,320.46295166015625,6.942639350891113,47.46446990966797,11.130456924438477,15.992384910583496
18,755.835,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,80.0,25.0,485.0,85.0,3.75,0,ASC383,623.8739624023438,1.8053548336029053,8.558433532714844,64.63278198242188,132.8436279296875
9,59.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.25,0,ASC384,298.1324462890625,2.434478282928467,69.17044830322266,0.6982401013374329,437.9145812988281
5,42.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.25,0,ASC385,258.36676025390625,11.795147895812988,9.865445137023926,19.064098358154297,475.3409423828125
10,113.955,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,5.0,5.0,11.25,2.5,0,ASC386,265.9245910644531,3.5900650024414062,8.291091918945312,24.999113082885742,428.2818298339844
9,54.215,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,15.0,11.875,0,ASC387,102.5953140258789,2.8133883476257324,21.182279586791992,0.5068815350532532,391.6641845703125
5,121.875,1,0,0,0,0,0,0,0,0,0,1,0,0,0,100.0,0.0,0.0,0.0,15.0,1.875,0,ASC388,79.95415496826172,5.043828964233398,7.948309898376465,3.3587372303009033,301.0673828125
5,105.625,0,1,0,0,0,0,1,0,0,0,0,0,0,0,30.0,60.0,0.0,30.0,0.0,30.625,1,ASC394,422.09527587890625,6.105966567993164,44.71599197387695,23.977088928222656,97.19713592529297
10,290.625,1,1,0,0,0,0,1,0,0,0,0,0,0,0,150.0,60.0,0.0,30.0,0.0,30.625,1,ASC395,225.59930419921875,3.7231037616729736,28.65911102294922,10.725021362304688,59.7391471862793
11,224.375,0,1,0,0,0,0,1,0,0,0,0,0,0,0,40.0,60.0,50.0,40.0,0.0,40.625,1,ASC396,303.35260009765625,6.117336273193359,30.683582305908203,17.448450088500977,76.0946044921875
6,145.625,0,1,0,0,0,0,1,0,0,0,0,0,0,0,30.0,60.0,0.0,30.0,0.0,30.625,1,ASC397,360.7218017578125,4.4186530113220215,46.17616653442383,17.351295471191406,70.33782196044922
10,303.125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,30.0,75.0,0.0,30.0,0.0,30.625,1,ASC398,197.15927124023438,2.577662467956543,27.434804916381836,8.721904754638672,36.85004425048828
11,323.125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,30.0,75.0,0.0,30.0,0.0,30.625,1,ASC399,195.404296875,2.287935256958008,28.618947982788086,8.214736938476562,37.88275146484375
14,278.375,1,1,0,0,0,0,1,0,0,0,0,0,0,0,140.0,70.0,0.0,40.0,0.0,43.125,1,ASC400,246.09642028808594,5.5084943771362305,21.42671012878418,15.28492546081543,212.42227172851562
12,514.625,0,0,0,0,1,0,1,0,1,1,1,0,0,1,150.0,100.0,100.0,65.0,200.0,54.375,2,ASC401,238.97972106933594,7.4481587409973145,20.660694122314453,13.827022552490234,103.29145812988281
